performance_id,employee_id,review_period,performance_rating,training_hours,promotion_flag
PERF000581,EMP00179,2024-H2,4,41,0
PERF000582,EMP00180,2022-H2,2,19,0
PERF000583,EMP00180,2023-H1,3,15,0
PERF000584,EMP00180,2023-H2,2,30,0
PERF000585,EMP00180,2024-H1,3,7,0
PERF000586,EMP00180,2024-H2,2,19,0
PERF000587,EMP00181,2024-H1,1,40,0
PERF000588,EMP00181,2024-H2,1,48,0
PERF000589,EMP00182,2023-H2,4,65,0
PERF000590,EMP00182,2024-H1,5,34,0
PERF000591,EMP00182,2024-H2,5,50,0
PERF000592,EMP00183,2023-H2,2,77,0
PERF000593,EMP00183,2024-H1,4,40,0
PERF000594,EMP00183,2024-H2,4,25,0
PERF000595,EMP00184,2022-H2,4,11,0
PERF000596,EMP00184,2023-H1,5,27,0
PERF000597,EMP00184,2023-H2,5,17,0
PERF000598,EMP00185,2022-H2,3,19,0
PERF000599,EMP00185,2023-H1,3,16,0
PERF000600,EMP00186,2022-H1,3,33,0
PERF000601,EMP00186,2022-H2,2,55,0
PERF000602,EMP00186,2023-H1,2,57,0
PERF000603,EMP00186,2023-H2,3,43,0
PERF000604,EMP00186,2024-H1,2,71,0
PERF000605,EMP00186,2024-H2,2,58,0
PERF000606,EMP00187,2024-H2,3,56,0
PERF000607,EMP00188,2024-H1,5,66,0
PERF000608,EMP00188,2024-H2,4,75,0
PERF000609,EMP00189,2023-H1,4,64,0
PERF000610,EMP00189,2023-H2,3,49,0
PERF000611,EMP00189,2024-H1,3,71,0
PERF000612,EMP00189,2024-H2,4,75,0
PERF000613,EMP00190,2024-H2,3,39,0
PERF000614,EMP00191,2022-H2,4,46,0
PERF000615,EMP00191,2023-H1,4,44,0
PERF000616,EMP00191,2023-H2,4,65,0
PERF000617,EMP00191,2024-H1,4,33,0
PERF000618,EMP00191,2024-H2,4,73,0
PERF000619,EMP00192,2024-H1,2,26,0
PERF000620,EMP00192,2024-H2,1,29,0
PERF000621,EMP00193,2022-H1,1,46,0
PERF000622,EMP00193,2022-H2,1,21,0
PERF000623,EMP00193,2023-H1,1,79,0
PERF000624,EMP00193,2023-H2,1,36,0
PERF000625,EMP00193,2024-H1,2,33,0
PERF000626,EMP00193,2024-H2,2,77,0
PERF000627,EMP00194,2023-H2,3,27,0
PERF000628,EMP00194,2024-H1,2,18,0
PERF000629,EMP00194,2024-H2,3,22,0
PERF000630,EMP00195,2022-H1,2,22,0
PERF000631,EMP00195,2022-H2,2,5,0
PERF000632,EMP00195,2023-H1,2,4,0
PERF000633,EMP00195,2023-H2,3,23,0
PERF000634,EMP00195,2024-H1,3,8,0
PERF000635,EMP00196,2023-H2,5,48,0
PERF000636,EMP00196,2024-H1,4,39,0
PERF000637,EMP00196,2024-H2,4,71,0
PERF000638,EMP00197,2024-H2,5,36,0
PERF000639,EMP00198,2023-H2,2,23,0
PERF000640,EMP00198,2024-H1,3,23,0
PERF000641,EMP00198,2024-H2,1,28,0
PERF000642,EMP00199,2024-H2,5,66,0
PERF000643,EMP00200,2022-H1,5,70,0
PERF000644,EMP00200,2022-H2,5,46,0
PERF000645,EMP00200,2023-H1,5,40,0
PERF000646,EMP00200,2023-H2,4,62,0
PERF000647,EMP00200,2024-H1,5,45,0
PERF000648,EMP00200,2024-H2,4,72,1
PERF000649,EMP00201,2023-H2,4,32,0
PERF000650,EMP00201,2024-H1,5,48,0
PERF000651,EMP00201,2024-H2,3,21,0
PERF000652,EMP00202,2022-H2,5,76,0
PERF000653,EMP00202,2023-H1,4,69,0
PERF000654,EMP00202,2023-H2,4,28,0
PERF000655,EMP00202,2024-H1,4,44,0
PERF000656,EMP00202,2024-H2,5,71,1
PERF000657,EMP00203,2023-H2,4,43,1
PERF000658,EMP00203,2024-H1,5,54,0
PERF000659,EMP00203,2024-H2,4,28,1
PERF000660,EMP00204,2023-H1,4,27,0
PERF000661,EMP00204,2023-H2,4,20,0
PERF000662,EMP00204,2024-H1,3,27,0
PERF000663,EMP00205,2024-H1,4,12,0
PERF000664,EMP00205,2024-H2,5,10,0
PERF000665,EMP00206,2024-H2,4,65,0
PERF000666,EMP00207,2023-H1,4,69,0
PERF000667,EMP00207,2023-H2,4,26,1
PERF000668,EMP00207,2024-H1,4,25,0
PERF000669,EMP00207,2024-H2,3,61,0
PERF000670,EMP00208,2024-H1,4,77,0
PERF000671,EMP00208,2024-H2,3,46,0
PERF000672,EMP00209,2022-H1,2,54,0
PERF000673,EMP00209,2022-H2,1,65,0
PERF000674,EMP00209,2023-H1,2,69,0
PERF000675,EMP00209,2023-H2,2,68,0
PERF000676,EMP00209,2024-H1,2,76,0
PERF000677,EMP00209,2024-H2,3,78,0
PERF000678,EMP00210,2024-H1,4,65,0
PERF000679,EMP00210,2024-H2,3,34,0
PERF000680,EMP00211,2022-H1,3,38,0
PERF000681,EMP00211,2022-H2,2,50,0
PERF000682,EMP00211,2023-H1,4,28,0
PERF000683,EMP00211,2023-H2,3,40,0
PERF000684,EMP00211,2024-H1,3,59,0
PERF000685,EMP00211,2024-H2,3,32,0
PERF000686,EMP00212,2024-H1,3,27,0
PERF000687,EMP00212,2024-H2,3,59,0
PERF000688,EMP00213,2024-H1,3,5,0
PERF000689,EMP00213,2024-H2,3,11,0
PERF000690,EMP00214,2023-H2,4,24,0
PERF000691,EMP00214,2024-H1,4,25,0
PERF000692,EMP00214,2024-H2,5,53,0
PERF000693,EMP00215,2024-H1,4,23,0
PERF000694,EMP00215,2024-H2,4,13,0
PERF000695,EMP00216,2022-H2,4,79,0
PERF000696,EMP00216,2023-H1,4,23,0
PERF000697,EMP00216,2023-H2,4,39,0
PERF000698,EMP00216,2024-H1,4,62,0
PERF000699,EMP00216,2024-H2,5,73,0
PERF000700,EMP00217,2024-H2,5,53,0
PERF000701,EMP00218,2022-H1,4,26,0
PERF000702,EMP00218,2022-H2,3,21,0
PERF000703,EMP00219,2022-H1,5,17,0
PERF000704,EMP00219,2022-H2,5,8,0
PERF000705,EMP00219,2023-H1,5,26,0
PERF000706,EMP00220,2023-H1,1,35,0
PERF000707,EMP00220,2023-H2,1,23,0
PERF000708,EMP00220,2024-H1,1,25,0
PERF000709,EMP00220,2024-H2,2,75,0
PERF000710,EMP00221,2023-H2,3,63,0
PERF000711,EMP00221,2024-H1,3,61,0
PERF000712,EMP00221,2024-H2,3,39,0
PERF000713,EMP00222,2024-H2,3,22,0
PERF000714,EMP00223,2023-H2,4,23,0
PERF000715,EMP00223,2024-H1,3,21,0
PERF000716,EMP00223,2024-H2,3,25,0
PERF000717,EMP00224,2023-H2,3,28,0
PERF000718,EMP00224,2024-H1,2,24,0
PERF000719,EMP00225,2024-H1,3,62,0
PERF000720,EMP00225,2024-H2,4,76,0
PERF000721,EMP00226,2024-H1,2,30,0
PERF000722,EMP00226,2024-H2,1,25,0
PERF000723,EMP00227,2024-H2,3,23,0
PERF000724,EMP00228,2022-H2,3,42,0
PERF000725,EMP00228,2023-H1,3,71,0
PERF000726,EMP00228,2023-H2,3,49,0
PERF000727,EMP00228,2024-H1,4,46,0
PERF000728,EMP00228,2024-H2,3,41,0
PERF000729,EMP00229,2024-H2,4,54,0
PERF000730,EMP00230,2022-H2,4,66,0
PERF000731,EMP00230,2023-H1,5,24,0
PERF000732,EMP00230,2023-H2,4,22,1
PERF000733,EMP00230,2024-H1,4,61,0
PERF000734,EMP00230,2024-H2,5,73,0
PERF000735,EMP00231,2024-H2,4,39,0
PERF000736,EMP00232,2023-H1,2,51,0
PERF000737,EMP00232,2023-H2,2,56,0
PERF000738,EMP00232,2024-H1,1,26,0
PERF000739,EMP00232,2024-H2,2,21,0
PERF000740,EMP00233,2022-H1,3,8,0
PERF000741,EMP00233,2022-H2,3,16,0
PERF000742,EMP00233,2023-H1,1,18,0
PERF000743,EMP00233,2023-H2,2,12,0
PERF000744,EMP00233,2024-H1,2,9,0
PERF000745,EMP00234,2024-H1,4,6,0
PERF000746,EMP00234,2024-H2,4,15,0
PERF000747,EMP00235,2024-H2,5,53,0
PERF000748,EMP00236,2022-H2,4,22,1
PERF000749,EMP00237,2024-H2,4,51,0
PERF000750,EMP00238,2024-H2,3,76,0
PERF000751,EMP00239,2023-H2,3,31,0
PERF000752,EMP00239,2024-H1,3,65,0
PERF000753,EMP00239,2024-H2,5,42,1
PERF000754,EMP00240,2024-H2,3,69,0
PERF000755,EMP00241,2022-H2,4,30,0
PERF000756,EMP00241,2023-H1,5,73,0
PERF000757,EMP00241,2023-H2,5,64,0
PERF000758,EMP00241,2024-H1,4,35,0
PERF000759,EMP00241,2024-H2,4,26,0
PERF000760,EMP00242,2023-H1,3,23,0
PERF000761,EMP00242,2023-H2,4,79,0
PERF000762,EMP00242,2024-H1,3,51,0
PERF000763,EMP00242,2024-H2,4,53,0
PERF000764,EMP00243,2023-H1,3,40,0
PERF000765,EMP00243,2023-H2,2,23,0
PERF000766,EMP00243,2024-H1,4,55,0
PERF000767,EMP00243,2024-H2,3,69,0
PERF000768,EMP00244,2022-H2,2,10,0
PERF000769,EMP00244,2023-H1,2,22,0
PERF000770,EMP00244,2023-H2,2,24,0
PERF000771,EMP00244,2024-H1,2,4,0
PERF000772,EMP00245,2022-H1,4,74,0
PERF000773,EMP00245,2022-H2,3,26,0
PERF000774,EMP00245,2023-H1,2,44,0
PERF000775,EMP00245,2023-H2,4,40,0
PERF000776,EMP00245,2024-H1,2,30,0
PERF000777,EMP00245,2024-H2,2,71,0
PERF000778,EMP00246,2022-H2,5,28,1
PERF000779,EMP00246,2023-H1,5,79,0
PERF000780,EMP00246,2023-H2,4,72,0
PERF000781,EMP00246,2024-H1,5,39,0
PERF000782,EMP00246,2024-H2,5,42,0
PERF000783,EMP00247,2023-H1,3,29,0
PERF000784,EMP00247,2023-H2,4,11,0
PERF000785,EMP00247,2024-H1,3,23,0
PERF000786,EMP00247,2024-H2,4,6,1
PERF000787,EMP00248,2024-H2,4,63,0
PERF000788,EMP00249,2024-H1,3,60,0
PERF000789,EMP00249,2024-H2,3,46,0
PERF000790,EMP00250,2022-H1,5,28,0
PERF000791,EMP00250,2022-H2,4,74,0
PERF000792,EMP00250,2023-H1,5,25,0
PERF000793,EMP00250,2023-H2,4,80,0
PERF000794,EMP00250,2024-H1,5,53,0
PERF000795,EMP00250,2024-H2,4,40,0
PERF000796,EMP00251,2023-H2,3,66,0
PERF000797,EMP00251,2024-H1,4,40,0
PERF000798,EMP00251,2024-H2,4,53,0
PERF000799,EMP00252,2024-H2,4,21,0
PERF000800,EMP00253,2022-H2,3,28,0
PERF000801,EMP00253,2023-H1,2,16,0
PERF000802,EMP00253,2023-H2,4,8,0
PERF000803,EMP00253,2024-H1,3,4,0
PERF000804,EMP00253,2024-H2,3,21,0
PERF000805,EMP00254,2023-H2,3,49,0
PERF000806,EMP00254,2024-H1,3,52,0
PERF000807,EMP00254,2024-H2,3,47,0
PERF000808,EMP00255,2022-H1,4,31,0
PERF000809,EMP00255,2022-H2,2,68,0
PERF000810,EMP00255,2023-H1,3,67,0
PERF000811,EMP00255,2023-H2,2,46,0
PERF000812,EMP00255,2024-H1,3,30,0
PERF000813,EMP00255,2024-H2,3,71,0
PERF000814,EMP00256,2023-H1,4,51,0
PERF000815,EMP00256,2023-H2,3,23,0
PERF000816,EMP00256,2024-H1,4,79,0
PERF000817,EMP00256,2024-H2,5,75,0
PERF000818,EMP00257,2023-H2,4,23,0
PERF000819,EMP00257,2024-H1,4,13,0
PERF000820,EMP00258,2024-H2,4,58,0
PERF000821,EMP00259,2023-H1,3,32,0
PERF000822,EMP00259,2023-H2,3,72,0
PERF000823,EMP00259,2024-H1,2,34,0
PERF000824,EMP00259,2024-H2,3,55,0
PERF000825,EMP00260,2024-H1,1,19,0
PERF000826,EMP00260,2024-H2,1,10,0
PERF000827,EMP00261,2024-H2,1,6,0
PERF000828,EMP00262,2023-H2,3,39,0
PERF000829,EMP00262,2024-H1,4,61,0
PERF000830,EMP00262,2024-H2,5,32,0
PERF000831,EMP00263,2022-H1,5,72,0
PERF000832,EMP00263,2022-H2,3,76,0
PERF000833,EMP00263,2023-H1,4,75,0
PERF000834,EMP00263,2023-H2,5,38,0
PERF000835,EMP00263,2024-H1,4,48,0
PERF000836,EMP00263,2024-H2,4,38,1
PERF000837,EMP00264,2023-H2,4,53,0
PERF000838,EMP00264,2024-H1,5,36,0
PERF000839,EMP00264,2024-H2,4,55,0
PERF000840,EMP00265,2024-H1,5,46,0
PERF000841,EMP00265,2024-H2,4,22,0
PERF000842,EMP00266,2022-H1,3,59,0
PERF000843,EMP00266,2022-H2,4,38,0
PERF000844,EMP00266,2023-H1,3,62,0
PERF000845,EMP00266,2023-H2,4,22,0
PERF000846,EMP00266,2024-H1,3,38,0
PERF000847,EMP00266,2024-H2,3,35,0
PERF000848,EMP00267,2024-H2,5,80,0
PERF000849,EMP00268,2023-H1,4,79,0
PERF000850,EMP00268,2023-H2,4,61,0
PERF000851,EMP00268,2024-H1,4,62,0
PERF000852,EMP00268,2024-H2,5,38,0
PERF000853,EMP00269,2024-H1,2,56,0
PERF000854,EMP00269,2024-H2,2,24,0
PERF000855,EMP00270,2022-H1,5,35,0
PERF000856,EMP00270,2022-H2,5,20,0
PERF000857,EMP00270,2023-H1,5,32,0
PERF000858,EMP00270,2023-H2,4,49,1
PERF000859,EMP00270,2024-H1,4,38,0
PERF000860,EMP00270,2024-H2,5,67,0
PERF000861,EMP00271,2022-H1,2,12,0
PERF000862,EMP00271,2022-H2,2,4,0
PERF000863,EMP00271,2023-H1,2,15,0
PERF000864,EMP00272,2024-H1,5,67,0
PERF000865,EMP00272,2024-H2,5,57,0
PERF000866,EMP00273,2022-H2,3,67,0
PERF000867,EMP00273,2023-H1,4,43,0
PERF000868,EMP00273,2023-H2,3,77,0
PERF000869,EMP00273,2024-H1,5,61,0
PERF000870,EMP00273,2024-H2,5,75,0
PERF000871,EMP00274,2023-H1,4,48,0
PERF000872,EMP00274,2023-H2,4,38,0
PERF000873,EMP00274,2024-H1,4,66,0
PERF000874,EMP00274,2024-H2,4,66,1
PERF000875,EMP00275,2023-H1,5,42,0
PERF000876,EMP00275,2023-H2,4,67,0
PERF000877,EMP00275,2024-H1,5,30,0
PERF000878,EMP00275,2024-H2,5,47,0
PERF000879,EMP00276,2024-H1,3,38,0
PERF000880,EMP00276,2024-H2,3,38,0
PERF000881,EMP00277,2022-H1,3,40,0
PERF000882,EMP00277,2022-H2,4,76,0
PERF000883,EMP00277,2023-H1,4,74,0
PERF000884,EMP00277,2023-H2,2,65,0
PERF000885,EMP00277,2024-H1,3,77,0
PERF000886,EMP00277,2024-H2,3,48,0
PERF000887,EMP00278,2022-H1,1,12,0
PERF000888,EMP00278,2022-H2,1,29,0
PERF000889,EMP00278,2023-H1,2,15,0
PERF000890,EMP00278,2023-H2,1,14,0
PERF000891,EMP00279,2023-H2,2,66,0
PERF000892,EMP00279,2024-H1,4,62,0
PERF000893,EMP00279,2024-H2,3,72,0
PERF000894,EMP00280,2023-H2,4,64,0
PERF000895,EMP00280,2024-H1,4,65,0
PERF000896,EMP00280,2024-H2,4,23,0
PERF000897,EMP00281,2022-H1,2,24,0
PERF000898,EMP00281,2022-H2,3,17,0
PERF000899,EMP00281,2023-H1,3,15,0
PERF000900,EMP00281,2023-H2,2,22,0
PERF000901,EMP00281,2024-H1,2,21,0
PERF000902,EMP00281,2024-H2,3,19,0
PERF000903,EMP00282,2024-H1,3,18,0
PERF000904,EMP00282,2024-H2,3,13,0
PERF000905,EMP00283,2022-H2,2,38,0
PERF000906,EMP00283,2023-H1,2,36,0
PERF000907,EMP00283,2023-H2,3,43,0
PERF000908,EMP00283,2024-H1,2,47,0
PERF000909,EMP00283,2024-H2,3,75,0
PERF000910,EMP00284,2023-H1,3,29,0
PERF000911,EMP00284,2023-H2,3,29,0
PERF000912,EMP00285,2023-H1,5,51,0
PERF000913,EMP00285,2023-H2,5,52,0
PERF000914,EMP00285,2024-H1,5,49,0
PERF000915,EMP00285,2024-H2,5,46,0
PERF000916,EMP00286,2023-H1,5,35,0
PERF000917,EMP00286,2023-H2,5,21,0
PERF000918,EMP00286,2024-H1,4,56,0
PERF000919,EMP00286,2024-H2,5,46,0
PERF000920,EMP00287,2023-H1,4,51,0
PERF000921,EMP00287,2023-H2,5,62,0
PERF000922,EMP00287,2024-H1,4,55,0
PERF000923,EMP00287,2024-H2,4,26,0
PERF000924,EMP00288,2023-H1,4,50,0
PERF000925,EMP00288,2023-H2,5,37,1
PERF000926,EMP00288,2024-H1,5,28,0
PERF000927,EMP00288,2024-H2,4,38,0
PERF000928,EMP00289,2024-H2,2,25,0
PERF000929,EMP00290,2024-H1,2,24,0
PERF000930,EMP00290,2024-H2,4,5,0
PERF000931,EMP00291,2024-H1,5,72,0
PERF000932,EMP00291,2024-H2,4,54,0
PERF000933,EMP00292,2023-H2,1,63,0
PERF000934,EMP00292,2024-H1,1,57,0
PERF000935,EMP00292,2024-H2,1,44,0
PERF000936,EMP00293,2023-H2,4,17,1
PERF000937,EMP00293,2024-H1,4,7,0
PERF000938,EMP00293,2024-H2,3,7,0
PERF000939,EMP00294,2022-H1,4,32,0
PERF000940,EMP00294,2022-H2,5,45,0
PERF000941,EMP00294,2023-H1,5,33,0
PERF000942,EMP00294,2023-H2,4,67,0
PERF000943,EMP00294,2024-H1,5,26,0
PERF000944,EMP00294,2024-H2,5,69,0
PERF000945,EMP00295,2022-H1,4,23,0
PERF000946,EMP00295,2022-H2,4,47,0
PERF000947,EMP00295,2023-H1,4,21,0
PERF000948,EMP00295,2023-H2,4,59,0
PERF000949,EMP00295,2024-H1,4,43,0
PERF000950,EMP00295,2024-H2,4,69,0
PERF000951,EMP00296,2022-H1,5,75,0
PERF000952,EMP00296,2022-H2,5,48,0
PERF000953,EMP00296,2023-H1,5,25,0
PERF000954,EMP00296,2023-H2,5,66,1
PERF000955,EMP00296,2024-H1,4,53,0
PERF000956,EMP00296,2024-H2,5,59,1
PERF000957,EMP00297,2023-H2,2,65,0
PERF000958,EMP00297,2024-H1,4,62,0
PERF000959,EMP00297,2024-H2,3,32,0
PERF000960,EMP00298,2022-H2,4,66,0
PERF000961,EMP00298,2023-H1,5,55,0
PERF000962,EMP00298,2023-H2,3,74,0
PERF000963,EMP00298,2024-H1,4,25,0
PERF000964,EMP00298,2024-H2,4,79,0
PERF000965,EMP00299,2024-H1,2,72,0
PERF000966,EMP00299,2024-H2,4,66,1
PERF000967,EMP00300,2022-H1,3,10,0
PERF000968,EMP00300,2022-H2,2,27,0
PERF000969,EMP00300,2023-H1,2,18,0
PERF000970,EMP00301,2022-H1,3,6,0
PERF000971,EMP00301,2022-H2,4,17,0
PERF000972,EMP00301,2023-H1,2,27,0
PERF000973,EMP00301,2023-H2,3,17,0
PERF000974,EMP00301,2024-H1,3,6,0
PERF000975,EMP00301,2024-H2,3,23,0
PERF000976,EMP00302,2022-H1,1,13,0
PERF000977,EMP00302,2022-H2,3,21,0
PERF000978,EMP00302,2023-H1,2,15,0
PERF000979,EMP00303,2022-H1,3,19,0
PERF000980,EMP00303,2022-H2,4,29,0
PERF000981,EMP00304,2023-H1,2,25,0
PERF000982,EMP00304,2023-H2,1,18,0
PERF000983,EMP00304,2024-H1,3,5,0
PERF000984,EMP00304,2024-H2,1,9,0
PERF000985,EMP00305,2024-H1,3,22,0
PERF000986,EMP00305,2024-H2,2,19,0
PERF000987,EMP00306,2024-H1,3,18,0
PERF000988,EMP00306,2024-H2,3,15,0
PERF000989,EMP00307,2023-H2,4,67,0
PERF000990,EMP00307,2024-H1,3,48,0
PERF000991,EMP00307,2024-H2,2,54,0
PERF000992,EMP00308,2024-H1,2,25,0
PERF000993,EMP00309,2023-H2,3,42,0
PERF000994,EMP00309,2024-H1,2,38,0
PERF000995,EMP00309,2024-H2,4,79,0
PERF000996,EMP00310,2023-H2,3,39,0
PERF000997,EMP00310,2024-H1,3,45,0
PERF000998,EMP00310,2024-H2,3,64,0
PERF000999,EMP00311,2022-H2,5,68,0
PERF001000,EMP00311,2023-H1,4,63,0
PERF001001,EMP00311,2023-H2,5,65,0
PERF001002,EMP00311,2024-H1,5,25,0
PERF001003,EMP00311,2024-H2,5,68,0
PERF001004,EMP00312,2022-H2,5,9,0
PERF001005,EMP00313,2024-H1,2,14,0
PERF001006,EMP00313,2024-H2,3,14,0
PERF001007,EMP00314,2022-H2,4,5,0
PERF001008,EMP00314,2023-H1,4,12,0
PERF001009,EMP00314,2023-H2,4,21,0
PERF001010,EMP00314,2024-H1,5,14,0
PERF001011,EMP00314,2024-H2,3,5,0
PERF001012,EMP00315,2023-H2,4,53,0
PERF001013,EMP00315,2024-H1,5,47,0
PERF001014,EMP00315,2024-H2,3,59,0
PERF001015,EMP00316,2024-H2,4,69,0
PERF001016,EMP00317,2024-H1,1,4,0
PERF001017,EMP00318,2023-H1,3,58,0
PERF001018,EMP00318,2023-H2,4,33,1
PERF001019,EMP00318,2024-H1,4,60,0
PERF001020,EMP00318,2024-H2,4,44,0
PERF001021,EMP00319,2024-H2,2,49,0
PERF001022,EMP00320,2023-H1,3,27,0
PERF001023,EMP00320,2023-H2,4,57,1
PERF001024,EMP00320,2024-H1,3,77,0
PERF001025,EMP00320,2024-H2,4,50,0
PERF001026,EMP00321,2023-H2,4,80,0
PERF001027,EMP00321,2024-H1,4,35,0
PERF001028,EMP00321,2024-H2,5,40,0
PERF001029,EMP00322,2022-H2,3,53,0
PERF001030,EMP00322,2023-H1,4,32,0
PERF001031,EMP00322,2023-H2,3,69,0
PERF001032,EMP00322,2024-H1,3,33,0
PERF001033,EMP00322,2024-H2,4,33,0
PERF001034,EMP00323,2024-H1,2,64,0
PERF001035,EMP00323,2024-H2,1,24,0
PERF001036,EMP00324,2023-H1,3,63,0
PERF001037,EMP00324,2023-H2,2,33,0
PERF001038,EMP00324,2024-H1,3,59,0
PERF001039,EMP00324,2024-H2,2,28,0
PERF001040,EMP00325,2023-H2,5,8,1
PERF001041,EMP00325,2024-H1,4,5,0
PERF001042,EMP00325,2024-H2,5,26,0
PERF001043,EMP00326,2024-H1,3,21,0
PERF001044,EMP00326,2024-H2,4,59,0
PERF001045,EMP00327,2023-H2,5,23,0
PERF001046,EMP00327,2024-H1,4,12,0
PERF001047,EMP00327,2024-H2,4,7,0
PERF001048,EMP00328,2024-H2,3,13,0
PERF001049,EMP00329,2024-H2,2,25,0
PERF001050,EMP00330,2022-H2,3,71,0
PERF001051,EMP00330,2023-H1,4,66,0
PERF001052,EMP00330,2023-H2,5,73,0
PERF001053,EMP00330,2024-H1,5,69,0
PERF001054,EMP00330,2024-H2,3,20,0
PERF001055,EMP00331,2024-H2,2,30,0
PERF001056,EMP00332,2023-H1,4,77,0
PERF001057,EMP00332,2023-H2,4,45,0
PERF001058,EMP00332,2024-H1,5,56,0
PERF001059,EMP00332,2024-H2,5,63,1
PERF001060,EMP00333,2022-H1,3,19,0
PERF001061,EMP00333,2022-H2,3,29,0
PERF001062,EMP00333,2023-H1,3,7,0
PERF001063,EMP00334,2024-H2,2,30,0
PERF001064,EMP00335,2024-H2,4,23,0
PERF001065,EMP00336,2023-H1,3,45,0
PERF001066,EMP00336,2023-H2,4,74,0
PERF001067,EMP00336,2024-H1,5,43,0
PERF001068,EMP00336,2024-H2,4,80,0
PERF001069,EMP00337,2022-H2,5,37,0
PERF001070,EMP00337,2023-H1,3,25,0
PERF001071,EMP00337,2023-H2,5,51,0
PERF001072,EMP00337,2024-H1,4,40,0
PERF001073,EMP00337,2024-H2,4,60,0
PERF001074,EMP00338,2024-H2,4,43,0
PERF001075,EMP00339,2022-H1,5,77,0
PERF001076,EMP00339,2022-H2,4,70,1
PERF001077,EMP00339,2023-H1,5,66,0
PERF001078,EMP00339,2023-H2,4,60,0
PERF001079,EMP00339,2024-H1,5,39,0
PERF001080,EMP00339,2024-H2,4,56,1
PERF001081,EMP00340,2024-H2,4,62,0
PERF001082,EMP00341,2023-H1,3,26,0
PERF001083,EMP00341,2023-H2,3,23,0
PERF001084,EMP00341,2024-H1,2,4,0
PERF001085,EMP00341,2024-H2,3,6,0
PERF001086,EMP00342,2024-H2,1,78,0
PERF001087,EMP00343,2022-H1,1,21,0
PERF001088,EMP00343,2022-H2,2,20,0
PERF001089,EMP00343,2023-H1,2,26,0
PERF001090,EMP00343,2023-H2,2,23,0
PERF001091,EMP00343,2024-H1,2,8,0
PERF001092,EMP00344,2022-H1,2,30,0
PERF001093,EMP00344,2022-H2,3,75,0
PERF001094,EMP00344,2023-H1,3,28,0
PERF001095,EMP00344,2023-H2,3,27,0
PERF001096,EMP00344,2024-H1,4,32,0
PERF001097,EMP00344,2024-H2,2,73,0
PERF001098,EMP00345,2022-H2,3,37,0
PERF001099,EMP00345,2023-H1,5,27,0
PERF001100,EMP00345,2023-H2,5,36,0
PERF001101,EMP00345,2024-H1,3,46,0
PERF001102,EMP00345,2024-H2,5,60,0
PERF001103,EMP00346,2022-H2,4,66,0
PERF001104,EMP00346,2023-H1,3,28,0
PERF001105,EMP00346,2023-H2,3,28,0
PERF001106,EMP00346,2024-H1,5,77,0
PERF001107,EMP00346,2024-H2,4,51,0
PERF001108,EMP00347,2022-H2,5,52,0
PERF001109,EMP00347,2023-H1,5,21,0
PERF001110,EMP00347,2023-H2,5,56,0
PERF001111,EMP00347,2024-H1,5,36,0
PERF001112,EMP00347,2024-H2,4,42,0
PERF001113,EMP00348,2024-H1,4,6,0
PERF001114,EMP00348,2024-H2,3,9,0
PERF001115,EMP00349,2023-H2,3,23,0
PERF001116,EMP00349,2024-H1,3,23,0
PERF001117,EMP00349,2024-H2,3,5,0
PERF001118,EMP00350,2022-H1,5,36,0
PERF001119,EMP00350,2022-H2,5,75,0
PERF001120,EMP00350,2023-H1,4,20,0
PERF001121,EMP00350,2023-H2,5,30,0
PERF001122,EMP00350,2024-H1,5,23,0
PERF001123,EMP00350,2024-H2,5,64,0
PERF001124,EMP00351,2023-H2,4,62,1
PERF001125,EMP00351,2024-H1,3,33,0
PERF001126,EMP00351,2024-H2,3,50,0
PERF001127,EMP00352,2024-H1,4,24,0
PERF001128,EMP00352,2024-H2,4,6,0
PERF001129,EMP00353,2023-H2,3,14,0
PERF001130,EMP00353,2024-H1,5,10,0
PERF001131,EMP00353,2024-H2,3,5,0
PERF001132,EMP00354,2024-H2,4,33,0
PERF001133,EMP00355,2024-H1,4,17,0
PERF001134,EMP00355,2024-H2,2,5,0
PERF001135,EMP00356,2024-H1,4,46,0
PERF001136,EMP00356,2024-H2,4,61,0
PERF001137,EMP00357,2023-H2,5,26,0
PERF001138,EMP00357,2024-H1,5,39,0
PERF001139,EMP00357,2024-H2,4,36,0
PERF001140,EMP00358,2022-H1,3,29,0
PERF001141,EMP00358,2022-H2,3,4,0
PERF001142,EMP00358,2023-H1,3,6,0
PERF001143,EMP00358,2023-H2,3,23,0
PERF001144,EMP00358,2024-H1,2,8,0
PERF001145,EMP00358,2024-H2,3,14,0
PERF001146,EMP00359,2023-H2,2,8,0
PERF001147,EMP00359,2024-H1,3,17,0
PERF001148,EMP00360,2022-H2,4,49,0
PERF001149,EMP00360,2023-H1,3,55,0
PERF001150,EMP00360,2023-H2,4,50,0
PERF001151,EMP00360,2024-H1,4,44,0
PERF001152,EMP00360,2024-H2,4,33,0
PERF001153,EMP00361,2022-H2,3,24,0
PERF001154,EMP00361,2023-H1,3,4,0
PERF001155,EMP00362,2023-H1,5,23,0
PERF001156,EMP00362,2023-H2,3,7,0
PERF001157,EMP00363,2022-H2,4,42,0
PERF001158,EMP00363,2023-H1,2,63,0
PERF001159,EMP00363,2023-H2,3,48,0
PERF001160,EMP00363,2024-H1,4,61,0
PERF001161,EMP00363,2024-H2,2,80,0
PERF001162,EMP00364,2023-H1,4,69,0
